file	source_id	line_no	translation	raw_translation
5102_mix.txt	5102	563	谢，谢谢…	「谢，谢谢…」
5102_mix.txt	5102	566	为什么小木曾要说谢谢啊？	「为什么小木曾要说谢谢啊？」
5102_mix.txt	5102	569	哎，啊，那个…	「哎，啊，那个…」
5102_mix.txt	5102	575	…说起来，小木曾和春希一样是附属出身的啊。难道你从以前就很了解那家伙吗？	「…说起来，小木曾和春希一样是附属出身的啊。难道你从以前就很了解那家伙吗？」
5102_mix.txt	5102	578	那个…怎么说呢…也没有啦，我们一次也没有同过班…	「那个…怎么说呢…也没有啦，我们一次也没有同过班…」
5102_mix.txt	5102	581	………开玩笑的。抱歉。是我太坏心眼了	「………开玩笑的。抱歉。是我太坏心眼了」
5102_mix.txt	5102	584	哎？	「哎？」
5102_mix.txt	5102	587	你跟他在交往吧？	「你跟他在交往吧？」
5102_mix.txt	5102	590	………啊	「………啊」
5102_mix.txt	5102	599	事先说明一下，这可不是春希告诉我的啊。那家伙，只要一提到小木曾就绝不开口了	「事先说明一下，这可不是春希告诉我的啊。那家伙，只要一提到小木曾就绝不开口了」
5102_mix.txt	5102	605	…不过，虽然不知道这对小木曾来说到底是好事还是坏事	「…不过，虽然不知道这对小木曾来说到底是好事还是坏事」
5102_mix.txt	5102	611	呐，小木曾	「呐，小木曾」
5102_mix.txt	5102	614	哎？	「哎？」
5102_mix.txt	5102	617	你果然，还是无法忘记吗？	「你果然，还是无法忘记吗？」
5102_mix.txt	5102	632	好了，我要走这边了…	「好了，我要走这边了…」
5102_mix.txt	5102	635	啊…那个，友近君	「啊…那个，友近君」
5102_mix.txt	5102	638	有空也来店里坐坐吧。春希也许也会很高兴哦？	「有空也来店里坐坐吧。春希也许也会很高兴哦？」
5102_mix.txt	5102	641	啊…	「啊…」
5102_mix.txt	5102	662	啊…	「啊…」
5102_mix.txt	5102	671	嗯…呜，呜…	「嗯…呜，呜…」
5102_mix.txt	5102	683	哈、啊、啊啊…	「哈、啊、啊啊…」
5102_mix.txt	5102	698	哈、啊啊、嗯、嗯…	「哈、啊啊、嗯、嗯…」
5102_mix.txt	5102	740	哈啊啊啊啊啊…啊呜	「哈啊啊啊啊啊…啊呜」
5102_mix.txt	5102	758	啊、啊、啊…啊啊啊啊…	「啊、啊、啊…啊啊啊啊…」
5102_mix.txt	5102	779	呀、不行…不行啊…呀啊啊…	「呀、不行…不行啊…呀啊啊…」
5102_mix.txt	5102	791	春希君…	「春希君…」
5102_mix.txt	5102	797	春希…君…呀啊啊啊啊啊	「春希…君…呀啊啊啊啊啊」
5102_mix.txt	5102	842	啊、啊、啊…	「啊、啊、啊…」
5102_mix.txt	5102	848	啊啊啊啊啊啊啊啊啊啊啊～	「啊啊啊啊啊啊啊啊啊啊啊～」
5102_mix.txt	5102	857	啊、啊…啊、呜啊…	「啊、啊…啊、呜啊…」
5102_mix.txt	5102	863	啊、啊啊…啊啊啊啊…	「啊、啊啊…啊啊啊啊…」
5102_mix.txt	5102	872	呜…要去了…	「呜…要去了…」
5102_mix.txt	5102	881	呜…呜呜呜呜呜…	「呜…呜呜呜呜呜…」
5102_mix.txt	5102	890	呜啊啊啊啊…不…不要啊………	「呜啊啊啊啊…不…不要啊………」
5102_mix.txt	5102	923	这传闻如果是真的，那该是个多见异思迁的人啊。别人又不是武也	「这传闻如果是真的，那该是个多见异思迁的人啊。别人又不是武也」
5102_mix.txt	5102	926	你不把我拉出来就连牢骚都不知道该怎么说了吗	「你不把我拉出来就连牢骚都不知道该怎么说了吗」
5102_mix.txt	5102	941	然后呢，到头来到底是怎么回事啊	「然后呢，到头来到底是怎么回事啊」
5102_mix.txt	5102	944	９９％都是夸张和假消息	「９９％都是夸张和假消息」
5102_mix.txt	5102	947	竟然还剩下了１％的真实…那对方果然是…	「竟然还剩下了１％的真实…那对方果然是…」
5102_mix.txt	5102	950	嗯，是友近啊	「嗯，是友近啊」
5102_mix.txt	5102	953	这还真是～	「这还真是～」
5102_mix.txt	5102	974	其实，最近一段时间，雪菜偶尔又会主动打电话给我了	「其实，最近一段时间，雪菜偶尔又会主动打电话给我了」
5102_mix.txt	5102	977	那不是很好吗。之前一段时间总觉得她好像对我们有所顾虑	「那不是很好吗。之前一段时间总觉得她好像对我们有所顾虑」
5102_mix.txt	5102	980	嗯，虽然这确实是好事…	「嗯，虽然这确实是好事…」
5102_mix.txt	5102	983	那还有什么不好的。你们聊天没聊起来吗？	「那还有什么不好的。你们聊天没聊起来吗？」
5102_mix.txt	5102	986	不，她跟之前比起来已经开朗很多了。都让我感觉她是不是回到高中时代了	「不，她跟之前比起来已经开朗很多了。都让我感觉她是不是回到高中时代了」
5102_mix.txt	5102	989	…难道说，雪菜真的喜欢友近？	「…难道说，雪菜真的喜欢友近？」
5102_mix.txt	5102	992	不，说的话题全都是跟春希有关的。什么在补习班当老师受到表彰了之类的	「不，说的话题全都是跟春希有关的。什么在补习班当老师受到表彰了之类的」
5102_mix.txt	5102	995	…啥？	「…啥？」
5102_mix.txt	5102	998	好象是说他教的班级的合格率是所有人中最高的啊，把正规老师算进去也一样	「好象是说他教的班级的合格率是所有人中最高的啊，把正规老师算进去也一样」
5102_mix.txt	5102	1001	…哈啊	「…哈啊」
5102_mix.txt	5102	1004	而且学生们之间的反响好像也相当好，“春希君的话绝对能成为好老师的！”这样…	「而且学生们之间的反响好像也相当好，“春希君的话绝对能成为好老师的！”这样…」
5102_mix.txt	5102	1010	她好像真的很高兴啊	「她好像真的很高兴啊」
5102_mix.txt	5102	1013	…呐，也就是说，那些情报的来源是	「…呐，也就是说，那些情报的来源是」
5102_mix.txt	5102	1016	………真是可怜啊，友近君	「………真是可怜啊，友近君」
5102_mix.txt	5102	1022	不、不过，他可是足够跟那个春希叫板的老实人啊。很有可能也只是因为亲切，跟男女关系什么的完全无缘…	「不、不过，他可是足够跟那个春希叫板的老实人啊。很有可能也只是因为亲切，跟男女关系什么的完全无缘…」
5102_mix.txt	5102	1025	就算真的是这样…	「就算真的是这样…」
5102_mix.txt	5102	1031	我最近有这种想法了。到了这种地步，对雪菜来说也许换个人更好	「我最近有这种想法了。到了这种地步，对雪菜来说也许换个人更好」
5102_mix.txt	5102	1034	…那是什么意思	「…那是什么意思」
5102_mix.txt	5102	1040	这样做的话，对两人来说反而是幸福啊，肯定。毕竟他们的关系都已经复杂到这个地步了	「这样做的话，对两人来说反而是幸福啊，肯定。毕竟他们的关系都已经复杂到这个地步了」
5102_mix.txt	5102	1049	武也你怎么想？ 果然你还是无法同意让那两人分手吗？	「武也你怎么想？ 果然你还是无法同意让那两人分手吗？」
5102_mix.txt	5102	1052	那种事情，不该由我们来决定吧	「那种事情，不该由我们来决定吧」
5102_mix.txt	5102	1055	但是作为朋友提个意见不也好吗？ 我们和她的关系已经亲密到了可以说这种话的地步了吧？	「但是作为朋友提个意见不也好吗？ 我们和她的关系已经亲密到了可以说这种话的地步了吧？」
5102_mix.txt	5102	1067	但是，就算这样，你觉得那个友近是合适的新对象吗？ 那个春希零号机？	「但是，就算这样，你觉得那个友近是合适的新对象吗？ 那个春希零号机？」
5102_mix.txt	5102	1070	我觉得已经比武也初号机好太多了	「我觉得已经比武也初号机好太多了」
5102_mix.txt	5102	1073	因为和前男友很像？ 所以对雪菜来说是个很好的替代品吗？	「因为和前男友很像？ 所以对雪菜来说是个很好的替代品吗？」
5102_mix.txt	5102	1079	不是那种意思啊。只是冷静下来思考的话…	「不是那种意思啊。只是冷静下来思考的话…」
5102_mix.txt	5102	1082	抱歉，我无法做出那么冷静的判断，也不想做	「抱歉，我无法做出那么冷静的判断，也不想做」
5102_mix.txt	5102	1085	虽然你是这么说，但是说到底，春希他到底是怎么想的？	「虽然你是这么说，但是说到底，春希他到底是怎么想的？」
5102_mix.txt	5102	1088	那是…	「那是…」
5102_mix.txt	5102	1094	雪菜一点都没有隐瞒自己的心意啊？ 她对春希的痴迷简直到了昭然若揭的地步…	「雪菜一点都没有隐瞒自己的心意啊？ 她对春希的痴迷简直到了昭然若揭的地步…」
5102_mix.txt	5102	1100	但是春希…他，现在真的还喜欢雪菜吗？	「但是春希…他，现在真的还喜欢雪菜吗？」
5102_mix.txt	5102	1103	那个………我也不知道	「那个………我也不知道」
5102_mix.txt	5102	1106	连你都不知道吗？	「连你都不知道吗？」
5102_mix.txt	5102	1112	他对那件事的罪恶感实在太深刻了啊	「他对那件事的罪恶感实在太深刻了啊」
5102_mix.txt	5102	1115	那是因为…毕竟春希确实做了那么过分的事情啊	「那是因为…毕竟春希确实做了那么过分的事情啊」
5102_mix.txt	5102	1118	他自己对这事情再清楚不过了	「他自己对这事情再清楚不过了」
5102_mix.txt	5102	1124	所以，即使他现在依然很喜欢雪菜，他也绝对不会说出口，即使是逞强也不会在态度上表现出来	「所以，即使他现在依然很喜欢雪菜，他也绝对不会说出口，即使是逞强也不会在态度上表现出来」
5102_mix.txt	5102	1127	真是麻烦的人啊…	「真是麻烦的人啊…」
5102_mix.txt	5102	1130	他们两个都是啊	「他们两个都是啊」
5102_mix.txt	5102	1145	考试终于结束了啊	「考试终于结束了啊」
5102_mix.txt	5102	1148	啊，这次真是危险啊	「啊，这次真是危险啊」
5102_mix.txt	5102	1160	是吗？ 我听说你基本全都拿了Ａ啊？	「是吗？ 我听说你基本全都拿了Ａ啊？」
5102_mix.txt	5102	1163	那是因为我每次都拼命学习了啊。这次考试中也在打工	「那是因为我每次都拼命学习了啊。这次考试中也在打工」
5102_mix.txt	5102	1166	哎，为什么…啊	「哎，为什么…啊」
5102_mix.txt	5102	1169	毕竟我就算能进级，也没有资金能支持啊…	「毕竟我就算能进级，也没有资金能支持啊…」
5102_mix.txt	5102	1172	这样啊…	「这样啊…」
5102_mix.txt	5102	1181	那…那确实不是我可以简单就表示同情的事情啊。但是我还是会祈祷你能平安进级的	「那…那确实不是我可以简单就表示同情的事情啊。但是我还是会祈祷你能平安进级的」
5102_mix.txt	5102	1184	小木曾…	「小木曾…」
5102_mix.txt	5102	1187	嗯？	「嗯？」
5102_mix.txt	5102	1190	跟你在一起总觉得很舒服啊	「跟你在一起总觉得很舒服啊」
5102_mix.txt	5102	1193	哎，那是什么意思啊？	「哎，那是什么意思啊？」
5102_mix.txt	5102	1199	一般人在听到这些话之后都会马上就表示同情啊，那样不仅我的心情会变得很微妙，还会有点难过，然后气氛就会变得很难堪了	「一般人在听到这些话之后都会马上就表示同情啊，那样不仅我的心情会变得很微妙，还会有点难过，然后气氛就会变得很难堪了」
5102_mix.txt	5102	1205	我也完全没什么特别的啊	「我也完全没什么特别的啊」
5102_mix.txt	5102	1211	能够真心这么觉得，这才是小木曾的优点啊	「能够真心这么觉得，这才是小木曾的优点啊」
5102_mix.txt	5102	1214	我之所以无法同情友近君，是因为我知道自己无法介入啊	「我之所以无法同情友近君，是因为我知道自己无法介入啊」
5102_mix.txt	5102	1217	那是，什么意思…？	「那是，什么意思…？」
5102_mix.txt	5102	1220	有资格打从心底同情别人的，只有那些真的在努力帮对方解决问题的人	「有资格打从心底同情别人的，只有那些真的在努力帮对方解决问题的人」
5102_mix.txt	5102	1223	啊，这样啊…确实，还真有这种人啊	「啊，这样啊…确实，还真有这种人啊」
5102_mix.txt	5102	1226	嗯，是有啊…呵呵	「嗯，是有啊…呵呵」
5102_mix.txt	5102	1256	好了，明天开始就是春假了，终于到了旅行合宿的时候了	「好了，明天开始就是春假了，终于到了旅行合宿的时候了」
5102_mix.txt	5102	1259	今后还有很多事情要忙啊…今天的会谈也拜托你了	「今后还有很多事情要忙啊…今天的会谈也拜托你了」
5102_mix.txt	5102	1271	不过话说回来，剩下的工作其实也只要把没有给答复的人的情况解决掉就好了啊	「不过话说回来，剩下的工作其实也只要把没有给答复的人的情况解决掉就好了啊」
5102_mix.txt	5102	1274	还剩多少人？	「还剩多少人？」
5102_mix.txt	5102	1277	参加的有二十五人不参加的三人，所以还剩下十六个人吧…	「参加的有二十五人不参加的三人，所以还剩下十六个人吧…」
5102_mix.txt	5102	1292	咦？ 算错了把。不是十七个人吗？	「咦？ 算错了把。不是十七个人吗？」
5102_mix.txt	5102	1295	哎？ 怎么可能…	「哎？ 怎么可能…」
5102_mix.txt	5102	1298	因为我们的研讨会算上二年级学生的话一共有四十五个人吧？ 然后给了答复的是二十八个人吧？	「因为我们的研讨会算上二年级学生的话一共有四十五个人吧？ 然后给了答复的是二十八个人吧？」
5102_mix.txt	5102	1301	啊…	「啊…」
5102_mix.txt	5102	1304	你看，果然还剩下十七个人吧。给我看一下没有答复的人的名单	「你看，果然还剩下十七个人吧。给我看一下没有答复的人的名单」
5102_mix.txt	5102	1307	那个，等等，小木曾…	「那个，等等，小木曾…」
5102_mix.txt	5102	1313	还剩了一个人啊。连个消息都不告诉他，那个人也太可怜了吧	「还剩了一个人啊。连个消息都不告诉他，那个人也太可怜了吧」
5102_mix.txt	5102	1331	…咦？	「…咦？」
5102_mix.txt	5102	1340	………不在这里	「………不在这里」
5102_mix.txt	5102	1349	春希君的，名字…	「春希君的，名字…」
5102_mix.txt	5102	1355	啊，哦…那件事啊	「啊，哦…那件事啊」
5102_mix.txt	5102	1358	！？ 你说…那件事？	「！？ 你说…那件事？」
5102_mix.txt	5102	1361	呃，不，其实…	「呃，不，其实…」
5102_mix.txt	5102	1364	什么？ 到底怎么回事？	「什么？ 到底怎么回事？」
5102_mix.txt	5102	1376	春希那家伙，不会参加我们的研讨会的	「春希那家伙，不会参加我们的研讨会的」
5102_mix.txt	5102	1379	为…为什么！？	「为…为什么！？」
5102_mix.txt	5102	1388	那家伙他………从四月开始会换专业。转到文学系	「那家伙他………从四月开始会换专业。转到文学系」
5102_mix.txt	5102	1391	………哎	「………哎」
5102_mix.txt	5102	1403	您有一条留言。时间，二十点，三十二分	「您有一条留言。时间，二十点，三十二分」
5102_mix.txt	5102	1409	雪菜？ 是我，依绪	「雪菜？ 是我，依绪」
5102_mix.txt	5102	1412	我刚从春希打工的地方回来。和他稍微聊了一下	「我刚从春希打工的地方回来。和他稍微聊了一下」
5102_mix.txt	5102	1415	…抱歉，我们也是今天才知道那家伙换专业的事情	「…抱歉，我们也是今天才知道那家伙换专业的事情」
5102_mix.txt	5102	1418	就在刚才，还和他稍微…不对，大吵了一架	「就在刚才，还和他稍微…不对，大吵了一架」
5102_mix.txt	5102	1421	其实，武也也是相当的火大…	「其实，武也也是相当的火大…」
5102_mix.txt	5102	1424	他好像因为春希没找他商量就做决定而很受打击	「他好像因为春希没找他商量就做决定而很受打击」
5102_mix.txt	5102	1427	他回来以后心情也一直很不好…我费了很大功夫才把他安慰好	「他回来以后心情也一直很不好…我费了很大功夫才把他安慰好」
5102_mix.txt	5102	1430	不过，我们的事情就先不说了…	「不过，我们的事情就先不说了…」
5102_mix.txt	5102	1433	总之，我们和春希说了，要他再和雪菜你谈一次	「总之，我们和春希说了，要他再和雪菜你谈一次」
5102_mix.txt	5102	1436	雪菜你啊，是不是跟他说了，『在新专业也要努力哦』这种话？	「雪菜你啊，是不是跟他说了，『在新专业也要努力哦』这种话？」
5102_mix.txt	5102	1439	你不要总是无意义地忍耐啊…你也说他几句啊	「你不要总是无意义地忍耐啊…你也说他几句啊」
5102_mix.txt	5102	1442	不能够那么简单就原谅春希的自作主张啊？	「不能够那么简单就原谅春希的自作主张啊？」
5102_mix.txt	5102	1445	知道了吗？ 好好再和他谈一次吧？	「知道了吗？ 好好再和他谈一次吧？」
5102_mix.txt	5102	1448	不，不止一次，直到自己认同为止，谈几次都好啊？	「不，不止一次，直到自己认同为止，谈几次都好啊？」
5102_mix.txt	5102	1451	只要雪菜你愿意的话，我和武也也会陪你一起的	「只要雪菜你愿意的话，我和武也也会陪你一起的」
5102_mix.txt	5102	1454	先就这样，之后还会再打给你的。再见	「先就这样，之后还会再打给你的。再见」
5102_mix.txt	5102	1457	………啊，对了	「………啊，对了」
5102_mix.txt	5102	1460	你今天就二十岁了吧…生日快乐	「你今天就二十岁了吧…生日快乐」
5102_mix.txt	5102	1478	………呜	「………呜」
5102_mix.txt	5102	1628	～～～！	「～～～！」
5102_mix.txt	5102	1655	雪菜！ 给我下楼来！	「雪菜！ 给我下楼来！」
5102_mix.txt	5102	1679	至少也露个脸吧！ 有客人来了啊！	「至少也露个脸吧！ 有客人来了啊！」
5102_mix.txt	5102	1682	………哎	「………哎」
5102_mix.txt	5102	1691	春希君…！	「春希君…！」
5102_mix.txt	5102	1709	小木曾…	「小木曾…」
5102_mix.txt	5102	1712	………哎？	「………哎？」
5102_mix.txt	5102	1721	抱歉啊，这么晚还来打扰	「抱歉啊，这么晚还来打扰」
5102_mix.txt	5102	1724	友近…君？ 为什么？	「友近…君？ 为什么？」
5102_mix.txt	5102	1727	要说为什么的话…那是…	「要说为什么的话…那是…」
5102_mix.txt	5102	1739	因为你那个时候显得非常痛苦…所以我有些担心你现在怎么样了	「因为你那个时候显得非常痛苦…所以我有些担心你现在怎么样了」
5102_mix.txt	5102	1742	啊…嗯	「啊…嗯」
5102_mix.txt	5102	1751	对不起啊，小木曾…	「对不起啊，小木曾…」
5102_mix.txt	5102	1754	什么，事	「什么，事」
5102_mix.txt	5102	1772	因为我总是不知道什么时候该说，春希换专业的事情	「因为我总是不知道什么时候该说，春希换专业的事情」
5102_mix.txt	5102	1775	那件事…并不是友近君的错	「那件事…并不是友近君的错」
5102_mix.txt	5102	1778	即使如此还是让我道歉…对不起	「即使如此还是让我道歉…对不起」
5102_mix.txt	5102	1781	我都说了没有必要…	「我都说了没有必要…」
5102_mix.txt	5102	1790	还有…小木曾，你准备怎么办？ 今后	「还有…小木曾，你准备怎么办？ 今后」
5102_mix.txt	5102	1793	怎么办…我怎么知道	「怎么办…我怎么知道」
5102_mix.txt	5102	1805	我现在依然想要保持以往的状态，即使那家伙已经换专业了	「我现在依然想要保持以往的状态，即使那家伙已经换专业了」
5102_mix.txt	5102	1808	保持…以往的状态	「保持…以往的状态」
5102_mix.txt	5102	1811	和以往一样，依然是挚友…这个意思	「和以往一样，依然是挚友…这个意思」
5102_mix.txt	5102	1823	因为还是会和以往一样，几乎每天都在打工的地方见面…不过，因为上的课不同了所以也许无法向以往那样一起考前复习了	「因为还是会和以往一样，几乎每天都在打工的地方见面…不过，因为上的课不同了所以也许无法向以往那样一起考前复习了」
5102_mix.txt	5102	1829	所以，你可以像以往一样利用我就好了，不用多做顾虑	「所以，你可以像以往一样利用我就好了，不用多做顾虑」
5102_mix.txt	5102	1832	………哎？	「………哎？」
5102_mix.txt	5102	1838	啊，不，我不希望你往坏的方面去理解…	「啊，不，我不希望你往坏的方面去理解…」
5102_mix.txt	5102	1841	那，那个…？	「那，那个…？」
5102_mix.txt	5102	1844	该怎么说呢，你喜欢春希这件事，我确实很高兴	「该怎么说呢，你喜欢春希这件事，我确实很高兴」
5102_mix.txt	5102	1847	呃，嗯…？	「呃，嗯…？」
5102_mix.txt	5102	1850	而且，你对他如此专一的性格，也让我很有好感	「而且，你对他如此专一的性格，也让我很有好感」
5102_mix.txt	5102	1859	我之所以被你吸引，并不是因为可爱，也不是因为你那华美的气质…啊，不，当然这些我也是很喜欢的	「我之所以被你吸引，并不是因为可爱，也不是因为你那华美的气质…啊，不，当然这些我也是很喜欢的」
5102_mix.txt	5102	1871	比起这些，我更中意你的本质，而不是外在	「比起这些，我更中意你的本质，而不是外在」
5102_mix.txt	5102	1895	因为，你比谁都更早的发现了春希的优点	「因为，你比谁都更早的发现了春希的优点」
5102_mix.txt	5102	1913	完全无视那些接近自己的人，完全根据自己的意志而喜欢上了他，接着自己主动去接近…	「完全无视那些接近自己的人，完全根据自己的意志而喜欢上了他，接着自己主动去接近…」
5102_mix.txt	5102	1925	所以，春希也因此，喜欢上了大家都认为对他来说不合适的你	「所以，春希也因此，喜欢上了大家都认为对他来说不合适的你」
5102_mix.txt	5102	1937	所以，今后你也只要像以往一样就行了	「所以，今后你也只要像以往一样就行了」
5102_mix.txt	5102	1943	所以，今后你还是可以一直利用我	「所以，今后你还是可以一直利用我」
5102_mix.txt	5102	1949	我会成为你唯一的、能够毫无保留地谈论春希的一切的，那个朋友	「我会成为你唯一的、能够毫无保留地谈论春希的一切的，那个朋友」
5102_mix.txt	5102	1964	然后，如果即使如此…	「然后，如果即使如此…」
5102_mix.txt	5102	1970	如果即使如此，你们还是无法回到从前的话…	「如果即使如此，你们还是无法回到从前的话…」
5102_mix.txt	5102	1979	我，会取代春希的…	「我，会取代春希的…」
5102_mix.txt	5102	1982	啊…	「啊…」
5102_mix.txt	5102	1988	生日快乐，小木曾…	「生日快乐，小木曾…」
5102_mix.txt	5102	2000	我希望你能收下这个	「我希望你能收下这个」
5102_mix.txt	5102	2105	你在的吧…	「你在的吧…」
5102_mix.txt	5102	2111	………春希君	「………春希君」
5102_mix.txt	5102	2120	雪菜…	「雪菜…」
5102_mix.txt	5102	2135	你全都…看到了吧	「你全都…看到了吧」
5102_mix.txt	5102	2138	雪菜…我	「雪菜…我」
5102_mix.txt	5102	2141	不用再说了	「不用再说了」
5102_mix.txt	5102	2150	没关系的…	「没关系的…」
5102_mix.txt	5102	2162	为什么，你刚才不现身呢？	「为什么，你刚才不现身呢？」
5102_mix.txt	5102	2165	那是因为…	「那是因为…」
5102_mix.txt	5102	2174	是因为考虑到了友近君的感受吗？	「是因为考虑到了友近君的感受吗？」
5102_mix.txt	5102	2189	我觉得…他是真的在为我们担心。为了雪菜，也为了我	「我觉得…他是真的在为我们担心。为了雪菜，也为了我」
5102_mix.txt	5102	2192	啊，是…是这样啊	「啊，是…是这样啊」
5102_mix.txt	5102	2213	你和友近君…关系真的很好啊	「你和友近君…关系真的很好啊」
5102_mix.txt	5102	2222	他…一直都很努力。比我这样的人要努力多了，所以…	「他…一直都很努力。比我这样的人要努力多了，所以…」
5102_mix.txt	5102	2225	嗯，是啊，我也这么觉得。真的是一个值得尊敬的人	「嗯，是啊，我也这么觉得。真的是一个值得尊敬的人」
5102_mix.txt	5102	2228	雪菜…	「雪菜…」
5102_mix.txt	5102	2237	所以，你就给他了？ 把我，让给他了？	「所以，你就给他了？ 把我，让给他了？」
5102_mix.txt	5102	2246	是他的话就能放心了？ 觉得他会很珍惜我？ 会对我很专一？ 会一直待在我身边？	「是他的话就能放心了？ 觉得他会很珍惜我？ 会对我很专一？ 会一直待在我身边？」
5102_mix.txt	5102	2252	春希君就可以放下肩头的包袱了？ 就可以毫无留恋地忘记我了？ 就可以不再痛苦了？	「春希君就可以放下肩头的包袱了？ 就可以毫无留恋地忘记我了？ 就可以不再痛苦了？」
5102_mix.txt	5102	2258	那太好了啊…真是，太好了啊…！	「那太好了啊…真是，太好了啊…！」
5102_mix.txt	5102	2264	不是说给，也不是说让…雪菜你是属于你自己的吧。不是属于别人的吧	「不是说给，也不是说让…雪菜你是属于你自己的吧。不是属于别人的吧」
5102_mix.txt	5102	2267	你难道觉得我现在想听的是这种普通理论吗！？	「你难道觉得我现在想听的是这种普通理论吗！？」
5102_mix.txt	5102	2270	雪菜…	「雪菜…」
5102_mix.txt	5102	2279	对不起…	「对不起…」
5102_mix.txt	5102	2291	我一直，一直都…很对不起你	「我一直，一直都…很对不起你」
5102_mix.txt	5102	2303	我明明知道，是我让雪菜这么痛苦…	「我明明知道，是我让雪菜这么痛苦…」
5102_mix.txt	5102	2312	但是，我却总是什么都做不到	「但是，我却总是什么都做不到」
5102_mix.txt	5102	2321	总是无法前进，却又无法后退	「总是无法前进，却又无法后退」
5102_mix.txt	5102	2327	所以，再让我说最后一次	「所以，再让我说最后一次」
5102_mix.txt	5102	2333	对不起，雪菜…	「对不起，雪菜…」
5102_mix.txt	5102	2342	我已经伤害了你那么多次，虽然这些都是无法原谅的事情，但是，还是让我说一声，真的对不起	「我已经伤害了你那么多次，虽然这些都是无法原谅的事情，但是，还是让我说一声，真的对不起」
5102_mix.txt	5102	2351	但是我…	「但是我…」
5102_mix.txt	5102	2360	无论发生什么，我都会将这事情，做个了断的	「无论发生什么，我都会将这事情，做个了断的」
5102_mix.txt	5102	2363	啊，啊哈…	「啊，啊哈…」
5102_mix.txt	5102	2372	啊哈哈…哈哈…	「啊哈哈…哈哈…」
5102_mix.txt	5102	2399	啊哈哈哈哈…哈哈哈…啊啊啊啊啊啊啊…	「啊哈哈哈哈…哈哈哈…啊啊啊啊啊啊啊…」
5103_mix.txt	5103	14	雪菜～，下周末的迎新联欢会你可一定要来啊！	「雪菜～，下周末的迎新联欢会你可一定要来啊！」
5103_mix.txt	5103	17	系里的学长们可是再三叮嘱我一定要把你叫来呢！	「系里的学长们可是再三叮嘱我一定要把你叫来呢！」
5103_mix.txt	5103	20	知道了知道了……我去就是	「知道了知道了……我去就是」
5103_mix.txt	5103	26	你没什么别的事情吧？ 你第四节课要来的吧？ 一打下课铃我可就要把你给拐走了哦	「你没什么别的事情吧？ 你第四节课要来的吧？ 一打下课铃我可就要把你给拐走了哦」
5103_mix.txt	5103	29	我会从一早上就开始监视你的。可不要想试图作出什么奇怪的举动哦	「我会从一早上就开始监视你的。可不要想试图作出什么奇怪的举动哦」
5103_mix.txt	5103	32	真是的，我都被这样提醒过五次了。你们就这么信不过我吗	「真是的，我都被这样提醒过五次了。你们就这么信不过我吗」
5103_mix.txt	5103	35	当然信不过……	「当然信不过……」
5103_mix.txt	5103	38	你还好意思说，研讨会合宿的时候不就放我们鸽子～	「你还好意思说，研讨会合宿的时候不就放我们鸽子～」
5103_mix.txt	5103	41	都、都说多少次了…那天我得了流感了…	「都、都说多少次了…那天我得了流感了…」
5103_mix.txt	5103	74	哎，那个时候可真是够呛啊	「哎，那个时候可真是够呛啊」
5103_mix.txt	5103	77	就是就是，毕竟干事组可是缺了两个人呀～	「就是就是，毕竟干事组可是缺了两个人呀～」
5103_mix.txt	5103	86	呐雪菜，虽然一次次追问你我也很不好意思，但你能不能老实交代一下	「呐雪菜，虽然一次次追问你我也很不好意思，但你能不能老实交代一下」
5103_mix.txt	5103	89	…你和友近君之间到底发生了什么？	「…你和友近君之间到底发生了什么？」
5103_mix.txt	5103	92	不管你问我多少次，回答都是一样的，什么都没有发生	「不管你问我多少次，回答都是一样的，什么都没有发生」
5103_mix.txt	5103	98	毕竟那时候你们两人在同一天打电话来说不去了呢	「毕竟那时候你们两人在同一天打电话来说不去了呢」
5103_mix.txt	5103	101	大家都在议论，说这两个人是不是事先商量好一起私奔…错了，溜掉的	「大家都在议论，说这两个人是不是事先商量好一起私奔…错了，溜掉的」
5103_mix.txt	5103	104	传闻说到底也只是传闻啊…这种无聊的事，说来说去有什么意思啊	「传闻说到底也只是传闻啊…这种无聊的事，说来说去有什么意思啊」
5103_mix.txt	5103	116	但是，那段时间你们关系不是超级好吗，还真以为你们好上了呢	「但是，那段时间你们关系不是超级好吗，还真以为你们好上了呢」
5103_mix.txt	5103	119	而且升到三年级以来就没见到过他啊…	「而且升到三年级以来就没见到过他啊…」
5103_mix.txt	5103	122	就是就是，所以我们一直在想你们是不是出了什么事情…是吵架了吗？	「就是就是，所以我们一直在想你们是不是出了什么事情…是吵架了吗？」
5103_mix.txt	5103	125	吵架什么的…怎么可能呢	「吵架什么的…怎么可能呢」
5103_mix.txt	5103	134	所以，再别说这个了…	「所以，再别说这个了…」
5103_mix.txt	5103	137	就算你这么说，那时候我们确实吃了不少苦头啊	「就算你这么说，那时候我们确实吃了不少苦头啊」
5103_mix.txt	5103	140	就是就是，还好那时候，已故班长君突然出现力挽狂澜……	「就是就是，还好那时候，已故班长君突然出现力挽狂澜……」
5103_mix.txt	5103	143	说的是啊，要是那时候北原君不在的话，那后果真是不堪设想啊…	「说的是啊，要是那时候北原君不在的话，那后果真是不堪设想啊…」
5103_mix.txt	5103	146	我保证下次绝对不再这样了！所以求你们别说了！	「我保证下次绝对不再这样了！所以求你们别说了！」
